gx     gy    gz     ax    ay    az
64877  180  64593  56179  13289  61343
64884  167  64582  56052  15914  59713
64879  178  64578  56476  17192  57857
64880  170  64580  55524  21308  56267
64891  165  64580  54371  24065  56436
64871  180  64582  54683  25646  57095
64865  158  64583  56298  25855  58346
64878  167  64582  60030  24318  60718
64882  168  64567  63407  20941  62385
64876  179  64582  7  17401  63057
64879  160  64585  65321  14954  62095
64866  182  64582  64347  14765  60695
64874  169  64587  64363  15904  59490
64874  167  64566  65437  17437  60813
64882  170  64577  122  18114  63133
64881  158  64583  467  17501  62544
64879  163  64573  812  15762  60263
64872  174  64580  1513  14463  58861
64868  173  64576  556  15596  59000
64877  186  64577  65335  17891  58548
64880  165  64592  63066  20669  58502
64865  172  64582  60119  22872  57524
64870  179  64581  56026  25582  56786
64880  168  64580  53604  26990  56133
64872  179  64576  53235  26039  53817
64889  172  64581  54311  25238  52601
64862  172  64563  54627  24427  52868
64879  174  64584  54629  22812  52307
64882  179  64575  54713  20927  54233
64871  175  64586  56475  19084  56425
64881  171  64590  57091  17793  58871
64874  180  64580  56866  17273  60730
64881  164  64567  56587  15928  60907
64884  172  64575  55986  13904  61380
64868  173  64583  55827  12495  60850
64881  169  64581  56461  12334  61690
64890  174  64579  57051  11168  62347
64872  166  64577  56814  10117  62900
64880  169  64595  56668  9185  63385
64874  166  64583  56430  8733  63627
64866  166  64583  55714  10890  63156
64895  178  64578  55824  13864  61421
64876  159  64585  56706  16558  59705
64873  188  64591  56961  17169  58123
64880  172  64584  57658  15998  58333
64885  176  64587  57878  16797  60290
64875  158  64581  60316  18070  61526
64875  175  64595  62573  17172  64391
64869  170  64580  63956  16741  224
64875  173  64600  62967  16167  64960
64876  164  64591  62682  15661  63294
64885  178  64585  62336  15485  61212
64881  177  64590  64184  16483  60288
64878  178  64585  64414  16703  60889
64883  170  64592  64845  16854  61465
64874  174  64592  65081  16411  61640
64859  182  64581  65439  16897  61354
64879  183  64584  1605  18990  60852
64891  174  64580  231  21788  60421
64867  167  64582  61861  25159  59505
64875  162  64593  59030  27213  58369
64874  178  64587  58063  27323  56403
64864  164  64582  58612  27353  54212
64876  176  64581  58369  28155  53629
64879  171  64580  57665  27516  53694
64883  176  64577  57351  24788  54748
64876  165  64579  58287  19953  57682
64882  177  64590  60164  16394  59498
64867  174  64592  62090  15247  60551
64890  167  64581  61566  14937  61476
64887  176  64583  59479  15364  62625
64895  177  64584  56846  15267  63110
64886  169  64587  56088  13704  63034
64882  163  64592  56497  11909  62909
64869  172  64579  57383  11308  63725
64878  154  64578  57860  10736  64647
64867  174  64576  56997  10522  65402
64877  167  64591  56248  9831  64181
64885  165  64578  55193  9866  63221
64885  175  64585  54640  13059  62030
64878  161  64586  54322  16435  59746
64893  173  64585  54864  17484  57769
64864  166  64588  56198  18820  58007
64887  215  64578  58125  19401  59859
64878  176  64579  60081  20376  62261
64870  167  64586  61374  19214  63588
64878  175  64587  61951  19229  63660
64877  170  64582  63152  17998  63181
64876  176  64565  63743  16394  61477
64875  162  64587  64521  15834  61897
64880  161  64590  65256  16155  62027
64864  175  64588  65047  16022  61798
64874  166  64579  65120  14807  62685
64889  187  64576  186  13890  62590
64870  171  64584  524  13282  62317
64880  170  64575  1188  13597  62256
64877  174  64585  1051  15111  62680
64878  183  64578  64469  19298  61167
64873  179  64575  61708  22707  59903
64878  172  64590  59701  23289  59389
64883  175  64582  56921  26002  56365
64874  179  64579  53737  30631  52113
64868  179  64580  52378  31676  51573
64883  185  64584  52383  29370  53991
64890  170  64590  55078  24346  54900
64873  174  64594  57333  21105  55248
64884  169  64570  58326  19742  55802
64865  171  64570  57153  18725  58311
64877  172  64581  56945  16471  61833
64888  177  64583  57706  13797  63312
64881  166  64592  58921  11219  64212
64869  172  64567  59626  10102  64103
64867  164  64587  59371  9871  64647
64884  182  64573  58469  9393  65170
64856  158  64588  57902  8980  190
64868  166  64573  57836  8666  65225
64872  172  64593  58888  8961  63356
64889  161  64582  58512  10420  62835
64883  165  64581  57387  13017  62097
64860  174  64580  55006  13494  61916
64872  178  64584  55067  13100  61249
64892  172  64570  56678  14340  59870
64883  173  64582  57659  17116  58304
64874  160  64586  57985  19166  57763
64871  166  64590  56989  20872  57532
64879  184  64584  56592  22181  58644
64882  162  64577  57543  23330  60897
64885  171  64584  58966  24036  62393
64878  169  64587  60303  23313  62236
64881  178  64592  61222  21923  61254
64878  164  64591  61630  19326  61247
64878  171  64574  62269  18467  60899
64870  173  64583  65163  17278  62222
64874  172  64597  1379  16166  65227
64881  170  64579  2171  14725  402
64874  170  64579  1788  13938  62720
64876  187  64586  64765  13623  60991
64874  167  64585  61981  13812  60717
64885  175  64576  63295  13449  61497
64863  172  64588  64588  14280  61080
64888  162  64579  64886  16014  60647
64872  160  64582  62728  18084  58941
64882  173  64580  59004  21247  58704
64887  175  64577  55454  23659  56249
64881  173  64591  52633  24748  55186
64861  168  64570  52709  25198  55284
64876  186  64587  51837  25478  55292
64886  178  64586  51325  25892  54626
64872  178  64575  51395  25441  55489
64870  170  64582  52267  21249  56561
64881  170  64583  54320  16405  57998
64876  173  64571  57442  14619  59577
64880  171  64575  58285  14438  60973
64890  171  64598  56909  14271  62499
64880  170  64573  54565  12810  64751
64884  169  64580  54351  10952  65193
64877  164  64578  55757  9871  65043
64873  159  64602  57180  9676  65333
64861  171  64585  56892  10176  65376
64877  154  64588  55732  9933  65529
64866  157  64582  54717  9733  63847
64860  156  64580  54285  10747  62121
64867  170  64588  54585  13406  61755
64884  162  64577  54596  15375  61547
64874  168  64590  54602  16983  60999
64871  166  64592  54698  18495  60061
64874  174  64581  54757  19819  59696
64894  186  64584  55403  21521  60731
64876  170  64585  57396  21585  62034
64882  177  64579  59989  20493  62984
64872  161  64571  61862  19280  62371
64875  164  64583  62163  18676  60865
64873  174  64581  62137  18088  60339
64883  164  64586  61660  18174  60372
64874  170  64587  62613  18071  59969
64864  172  64575  64803  17197  60133
64865  171  64573  992  15947  61685
64877  177  64585  1322  14479  62681
64874  165  64567  548  13396  62479
64871  182  64581  64116  13066  60904
64876  177  64577  62362  14851  59371
64866  156  64578  60832  17462  58453
64880  163  64586  58796  20376  58971
64897  171  64591  54996  23967  57533
64888  173  64592  52521  25972  56003
64884  175  64576  52076  26456  55026
64879  184  64580  53230  25404  53967
64870  177  64583  54572  23631  54348
64884  164  64587  56111  21095  55496
64872  170  64579  57233  19021  57300
64871  178  64583  57833  17983  59091
64882  170  64574  57557  17692  60781
64878  169  64596  56597  16293  61916
64879  158  64590  56513  13797  62138
64876  175  64587  57238  11974  61452
64879  157  64583  58712  11725  61653
64870  165  64596  60312  11624  63461
64876  163  64574  59198  11413  65424
64874  166  64580  56715  11311  65094
64882  167  64583  54993  11136  63771
64875  172  64580  55579  10733  62700
64879  165  64587  57136  12128  61489
64873  182  64581  58776  13962  61927
64870  179  64583  58889  14971  62613
64871  173  64576  57277  16695  61388
64899  179  64583  55220  18335  58142
64870  165  64581  55588  19574  56353
64878  171  64585  56895  21214  56634
64872  166  64583  59378  21388  59570
64876  176  64593  60975  20464  62393
64883  165  64571  61345  18958  63053
64853  181  64584  60664  16763  62315
64860  169  64581  61432  16889  59790
64874  169  64585  63978  15842  60083
64862  162  64578  64799  14368  61220
64884  169  64572  63860  13583  61596
64875  177  64595  62606  13305  60058
64889  174  64585  62007  13685  58288
64878  178  64576  63649  14677  57218
64875  184  64577  64682  16191  58071
64898  174  64584  64479  16996  60157
64872  174  64572  63012  18035  60269
64879  178  64589  62058  16591  59258
64870  169  64589  61323  16191  55595
64877  182  64588  60515  18810  52753
64880  175  64570  57095  22178  54217
64882  166  64586  54148  24874  57978
64886  178  64593  52955  25614  57830
64868  177  64582  53926  25164  55975
64875  188  64591  53945  24450  56814
64893  172  64589  52224  24826  59584
64875  172  64589  51129  24126  61114
64885  172  64574  52973  23344  59423
64883  173  64579  55357  22566  58641
64866  162  64571  55848  21039  60135
64861  154  64605  55126  20115  62212
64882  173  64578  54952  18727  63351
64889  150  64595  56344  17371  64070
64880  171  64596  57380  16304  63933
64871  172  64571  56908  14976  63227
64882  177  64583  56336  14229  62310
64852  162  64581  56091  13828  62695
64885  167  64588  56458  13052  62367
64881  178  64580  56612  12714  61445
64869  171  64583  57650  12711  60843
64858  175  64581  56473  12607  60802
64881  161  64578  55653  12946  60039
64872  161  64587  56182  12112  60079
64867  151  64578  55696  12446  60412
64872  169  64573  55991  15296  59742
64881  173  64589  55568  18056  59657
64872  178  64573  55471  19695  58637
64874  168  64571  56133  18545  56865
64864  183  64573  57301  16556  55644
64886  184  64567  59508  15044  56109
64880  171  64579  60592  15117  56700
64880  171  64591  60033  15737  56492
64870  175  64578  58680  18892  56987
64877  173  64586  58069  20597  59440
64863  154  64583  58241  20673  60429
64876  178  64579  58894  19051  58981
64883  186  64582  60554  17628  57331
64870  169  64580  61995  16144  56853
64878  174  64566  62137  14856  57819
64900  169  64591  61438  14674  58552
64889  164  64598  61240  14651  58862
64865  177  64567  61130  14074  58870
64884  162  64575  61878  13368  58510
64896  154  64581  62767  12820  58201
64869  181  64580  63037  12979  58659
64883  167  64579  62511  12980  60340
64887  152  64587  61667  12995  61094
64875  179  64583  61168  12834  60957
64876  183  64577  60746  12476  60203
64890  169  64570  60299  13460  59825
64871  165  64587  59668  15785  60759
64880  163  64581  60001  17730  60812
64885  170  64583  60427  19042  59420
64882  167  64588  60503  19430  59240
64864  169  64581  60447  19859  58982
64884  166  64597  58366  23323  57457
64876  178  64575  57200  24873  57842
64889  175  64588  57000  24560  58770
64875  170  64582  58029  22831  59183
64877  169  64586  59063  20559  60975
64885  172  64580  59168  20589  61657
64866  170  64589  58869  21672  61757
64878  174  64580  58197  22483  61046
64887  158  64572  58157  22767  60123
64880  174  64583  58428  22376  59812
64861  179  64592  58623  22608  60170
64884  181  64578  58272  23087  61258
64859  170  64577  57337  22843  62537
64877  171  64581  56170  22051  63539
64869  172  64582  55454  20523  63402
64879  179  64580  54848  18692  62560
64878  182  64591  54803  17030  61820
64882  172  64588  55259  15614  62254
64872  169  64594  55833  14261  63081
64871  166  64581  56522  12580  62994
64881  162  64581  57324  11041  62370
64870  184  64583  57098  9903  62821
64877  169  64583  57303  8035  63615
64886  164  64588  57936  7626  64160
64876  184  64584  58457  7714  63991
64881  184  64587  57845  8502  63147
64878  169  64590  57133  10264  61937
64880  155  64586  57164  12180  61149
64882  174  64588  57953  13930  60512
64875  169  64582  59099  16035  60020
64890  178  64582  58397  18497  58842
64874  173  64578  57221  20922  57567
64870  188  64590  56102  22968  56216
64876  164  64588  56751  24962  56374
65001  23  64628  58055  23012  57130
64858  140  64588  58869  19654  54426
64878  156  64573  60314  18483  53647
64864  169  64576  62727  18724  54037
64877  156  64584  63650  19771  56410
64869  159  64580  62679  20614  59684
64877  161  64591  62035  20230  60936
64883  167  64583  63026  19228  59864
64875  165  64580  63422  16471  58844
64875  181  64571  63786  14561  57752
64867  179  64581  64349  13978  57604
64877  163  64587  64830  13983  57716
64881  166  64578  64587  14170  58980
64886  169  64585  64491  14063  60297
64879  178  64569  64422  13960  60363
64880  173  64589  64376  14034  60043
64871  171  64584  64693  13671  60226
64860  178  64570  64776  13016  60467
64868  173  64588  65434  12128  61496
64894  169  64583  704  12698  62975
64876  178  64574  64680  14188  65043
64864  172  64581  62539  15831  64891
64862  176  64583  60967  16542  63124
64875  169  64584  60936  16199  61905
64869  170  64591  61361  15109  60423
64869  164  64569  61574  15070  59712
64866  177  64588  61250  15079  60464
64888  157  64583  61163  14891  60956
64851  172  64574  61435  14301  61279
64884  163  64573  61539  14200  60698
64879  170  64587  60799  18053  58298
64871  173  64572  58976  21445  57150
64887  158  64582  57986  22570  58538
64868  155  64585  55627  27548  56971
64884  165  64585  53017  31994  53596
64876  157  64584  54106  28857  54333
64893  168  64577  59094  23803  57896
64883  174  64578  61668  22660  59654
64870  166  64567  59878  24914  57748
64887  164  64579  55552  25521  55814
64876  162  64579  54789  21141  55968
64878  161  64587  56888  15974  58110
64883  157  64588  59832  13349  59313
64879  164  64585  61276  12054  61558
64890  178  64584  60206  11288  62601
64866  177  64571  58823  9409  62592
64873  183  64588  57614  7643  62468
64873  185  64581  56921  7356  63249
64888  164  64590  57616  7968  63888
64886  186  64583  57689  8106  64379
64867  170  64569  57125  8153  64002
64862  162  64575  57798  8608  63337
64882  178  64570  58491  10002  63086
64876  165  64578  59433  11646  62484
64879  166  64580  60698  12473  62578
64875  168  64578  60878  13824  62722
64875  161  64588  59992  16146  62931
64890  183  64592  58027  18600  61194
64874  171  64581  56539  20805  59609
64866  168  64574  56111  22715  57973
64882  185  64576  56872  23595  57255
64884  173  64580  58702  24153  57485
64876  164  64597  60132  25912  58450
64869  164  64583  60937  26996  60291
64881  174  64597  61067  25565  61481
64874  165  64593  61308  22590  61153
64870  182  64573  64019  19081  60592
64879  177  64590  993  16221  60259
64874  171  64581  1809  14342  61888
64870  177  64581  1852  13864  63512
64884  162  64592  2098  13954  64016
64880  172  64588  2307  12848  63532
64887  172  64567  3272  12501  62025
64862  171  64587  3613  13162  60854
64865  165  64584  2701  14340  60374
64889  167  64600  785  14925  60547
64874  160  64582  65206  15007  60565
64886  169  64578  64979  14532  59840
64882  147  64573  64333  16475  57955
64862  156  64581  62267  20675  54974
64876  169  64580  58437  24413  55081
64865  167  64574  55543  26759  56650
64868  175  64572  54936  29370  54617
64882  157  64583  56463  29138  53650
64866  178  64589  56754  26518  54964
64872  171  64583  56080  25181  55768
64881  182  64582  54663  24710  54503
64883  172  64581  54396  22449  54719
64880  166  64588  54907  18170  56518
64876  163  64579  56736  13972  58749
64873  181  64584  57122  11539  60826
64870  179  64585  55630  9799  63715
64867  170  64583  54532  7866  1059
64872  167  64579  53887  6948  1628
64863  185  64594  55110  8100  65095
64892  175  64585  56469  9649  63019
64873  183  64573  57592  10109  61973
64873  166  64580  58380  10891  62301
64867  174  64589  59530  11536  62091
64895  180  64582  59132  12385  61666
64885  165  64579  59304  12966  60908
64868  169  64582  59517  13580  61226
64876  169  64596  59805  15569  61255
64859  181  64583  59356  18919  59493
64894  189  64581  57735  20553  57513
64885  171  64594  57783  21140  57249
64878  164  64591  58768  23686  58003
64888  173  64573  60903  26920  59944
64883  177  64580  63453  27356  61576
64859  186  64572  65203  25545  60322
64877  185  64586  65287  22005  59190
64876  178  64582  65144  17987  59310
64888  169  64588  400  15605  59734
64872  169  64582  1967  14311  61388
64881  168  64586  3028  14017  63086
64871  176  64569  2730  14498  64048
64891  154  64582  1416  14854  64212
64884  164  64590  163  14627  63759
64882  172  64573  678  14999  63314
64874  168  64585  1906  15665  63380
64886  169  64586  2574  16188  64789
64874  169  64571  2297  15569  64141
64887  166  64574  1311  14476  62678
64878  170  64589  63943  16085  59710
64877  178  64585  60243  18908  56702
64879  176  64570  58033  21087  55417
64885  170  64569  56572  23996  54702
64872  168  64573  55072  27629  53729
64882  160  64585  55082  27550  54381
64875  167  64573  56176  25963  55736
64867  167  64585  57600  24975  55707
64861  176  64591  57768  23827  55655
64885  171  64582  59306  22630  56822
64886  178  64578  59777  20137  58263
64862  183  64577  61190  18726  58392
64892  188  64572  61890  17125  58454
64873  173  64580  62356  16079  58765
64880  159  64587  60778  14616  60752
64865  174  64578  59492  13045  62865
64869  187  64569  59060  10488  64054
64873  153  64582  59620  8975  64420
64867  159  64578  58712  8709  64809
64876  188  64587  57489  9124  984
64865  161  64581  56900  9782  2669
64858  178  64574  57392  10760  1883
64886  185  64570  57092  11969  985
64881  179  64585  57185  13536  64421
64897  173  64583  57657  13582  63180
64871  179  64587  58563  13836  62234
64876  172  64579  59120  16269  61512
64874  173  64586  58807  19899  60879
64866  172  64575  58193  20659  60570
64882  180  64583  57361  22267  60892
64870  167  64583  57442  24007  61552
64883  171  64596  58431  24604  61972
64888  175  64590  60313  24623  62042
64890  167  64587  62313  23274  61688
64891  174  64571  63073  21371  61141
64874  166  64591  63674  19708  61780
64872  169  64581  64471  17381  61462
64889  157  64580  424  16222  61168
64868  160  64587  1891  14969  62093
64866  187  64577  2160  15110  64063
64870  158  64588  1017  16133  64849
64882  178  64588  65388  17290  64432
64876  153  64574  65068  17304  64108
64863  167  64576  65416  16562  63007
64869  166  64585  1524  16632  61967
64861  172  64584  2605  16471  62409
64878  191  64578  2746  15798  62343
64880  182  64581  115  16979  61669
64887  168  64588  61948  20309  59019
64875  171  64589  58706  22520  57526
64887  182  64577  57087  23341  56112
64881  179  64571  55364  27284  55094
64887  177  64584  53664  29053  54683
64873  167  64592  53780  28046  56079
64887  176  64585  55332  26256  56989
64885  178  64575  56793  25344  56386
64874  178  64597  55958  23465  55380
64873  163  64590  57114  20554  56764
64884  177  64572  57594  17043  57833
64884  182  64577  58857  14699  59058
64884  175  64585  58838  14286  60733
64891  164  64589  58370  14264  62439
64869  157  64592  57519  12678  63997
64897  182  64580  57217  10515  63463
64886  180  64585  57897  7635  64119
64871  152  64575  56758  7767  65450
64878  164  64594  54804  7587  335
64883  178  64582  53938  6686  994
64871  173  64574  53724  6871  65384
64869  148  64578  53936  8656  63638
64874  167  64579  55011  12390  62491
64871  158  64573  55743  15449  61407
64871  160  64584  54788  17958  60756
64889  164  64582  54478  19803  58724
64870  167  64592  55287  20927  56638
64883  163  64582  56174  20036  56708
64879  193  64568  56523  21781  56171
64878  161  64591  56951  24903  59576
64879  173  64578  58060  24527  60825
64875  169  64579  59599  22970  64428
64883  173  64585  62513  19903  64101
64871  164  64590  63878  17967  62347
64875  164  64588  64512  17361  61557
64882  165  64591  64261  18599  62415
64870  175  64573  65234  19436  64389
64882  163  64593  805  18680  592
64884  188  64581  1776  17284  64271
64873  171  64591  2760  15820  62260
64869  170  64585  2676  15771  61435
64889  171  64581  3004  16631  62062
64870  163  64582  2138  19772  62585
64857  166  64587  552  23524  60515
64877  186  64586  64970  24523  59058
64878  171  64566  63376  25076  57651
64862  170  64578  62056  27871  54905
64863  175  64578  58676  30005  53374
64876  175  64584  55935  30579  53295
64892  191  64588  55035  29065  54556
64869  161  64582  55250  27048  56012
64879  174  64579  55673  25177  57338
64885  163  64586  57025  22128  59139
64868  176  64590  58448  18915  60513
64890  178  64581  58822  17108  59719
64881  180  64581  58510  15424  60799
64875  172  64575  57980  14657  62833
64866  168  64590  57698  14135  63652
64875  162  64571  57810  13345  64339
64885  174  64583  58142  13081  64584
64875  168  64584  57892  13162  882
64876  174  64578  56234  12215  692
64882  174  64580  54525  10637  81
64880  176  64579  53727  8831  63588
64868  166  64590  55494  8329  61686
64859  157  64596  57358  9013  62034
64870  168  64582  57726  10861  63184
64878  165  64577  57460  13162  62519
64883  166  64585  55841  16517  60364
64883  168  64600  55642  19003  59960
64873  167  64590  56733  21344  59526
64867  182  64576  58186  24108  59026
64883  181  64587  60254  24803  61076
64877  173  64582  61778  24107  62001
64881  167  64575  61952  22067  63209
64868  165  64585  62363  21181  62098
64869  174  64599  63664  20383  60834
64893  169  64585  65124  20233  60648
64871  183  64586  184  19597  61055
64867  167  64581  819  18190  62467
64876  171  64579  876  16480  62355
64888  176  64567  752  15968  60489
64895  174  64586  2047  16709  58540
64876  169  64577  2603  15676  59457
64881  172  64586  2185  14198  62019
64883  153  64577  1326  13875  62842
64874  173  64580  884  14394  61660
64872  168  64585  510  18009  59620
64879  165  64593  64412  20145  58639
64878  160  64579  62616  21710  58792
64887  163  64576  60167  25486  56456
64889  151  64574  57642  31835  54555
64874  182  64578  55683  32760  55130
64868  166  64575  55923  32760  56407
64881  167  64576  57148  28554  56758
64884  161  64583  57047  26713  56144
64883  176  64574  57576  25628  57331
64873  169  64583  57046  24144  58234
64878  163  64602  57004  21735  59220
64857  159  64587  54914  17526  63784
64876  170  64580  55275  13982  63645
64848  152  64577  56041  12077  63117
64879  184  64594  57340  11170  62887
64868  172  64582  57696  10982  63713
64881  181  64581  57635  10760  64309
64870  182  64571  57271  10177  63507
64878  172  64573  57184  9781  62764
64863  186  64576  57825  11301  61721
64866  163  64575  58200  13542  62117
64858  170  64577  57601  14336  62404
64877  169  64591  57075  14570  62488
64880  174  64582  57731  14345  62013
64881  178  64581  59213  14554  61215
64879  183  64581  59976  15080  61100
64874  169  64573  59661  16766  60051
64883  169  64576  58909  17580  59451
64881  165  64581  58628  18445  59146
64865  158  64573  59681  20685  59879
64870  176  64577  61863  21364  60621
64875  171  64572  63776  21039  61270
64864  165  64581  64757  19426  61160
64865  153  64592  63993  17573  60089
64870  175  64575  62832  15950  58669
64880  173  64590  62390  15559  58036
64889  174  64581  63902  15477  57108
64884  179  64579  64062  15198  57422
64879  189  64575  62971  16176  55766
64876  162  64581  62425  17786  53178
64888  168  64577  60911  18873  52959
64887  161  64580  61401  17870  55601
64863  150  64572  61939  17687  58908
64893  174  64592  62790  17474  59173
64879  172  64587  62930  17961  57736
64890  165  64583  61709  20775  55955
64879  182  64579  59420  21693  54674
64869  156  64576  58586  21741  54492
64873  159  64588  57962  24866  56800
64869  171  64576  56249  28279  58718
64871  159  64591  54822  28321  57126
64871  165  64574  53941  26730  55786
64862  175  64578  53639  25072  55666
64876  174  64582  52736  23933  58040
64885  180  64577  54023  22295  58945
64873  178  64585  55253  20786  59823
64861  164  64579  55556  20272  60073
64880  192  64571  55620  18822  60905
64883  171  64590  55698  17887  61211
64863  175  64581  55173  16811  62010
64867  170  64592  56225  15622  62489
64863  173  64602  55569  14209  62620
64869  176  64580  56152  13669  61014
64866  179  64588  57060  15967  59607
64882  188  64575  57527  16102  61541
64876  166  64575  56867  15762  63061
64870  173  64575  55296  15939  62648
64884  176  64592  54936  16185  61147
64879  182  64576  54378  17130  59880
64866  159  64570  55026  17650  60287
64884  169  64593  56261  17729  61274
64884  171  64571  54805  17650  62593
64876  166  64578  53512  14718  63703
64888  158  64580  55168  12036  62711
64871  176  64578  57173  11841  60248
64879  181  64568  59419  14357  59479
64868  190  64578  58983  16971  61674
64874  156  64586  57716  17430  63251
64877  157  64585  57382  17726  63121
64877  171  64587  57127  17038  60428
64878  182  64581  58519  17264  58149
64880  171  64584  60609  17386  56884
64872  159  64577  61774  16757  56525
64871  180  64580  61860  15632  56357
64874  175  64598  61532  14703  56423
64870  190  64592  60961  13899  56638
64875  160  64582  61320  13631  56216
64879  168  64565  61931  14418  56078
64878  166  64588  62389  14475  56863
64874  176  64590  61775  14559  58873
64874  173  64590  61856  14434  58619
64882  164  64582  62531  14269  56731
64881  167  64586  63301  14304  56523
64890  171  64594  62813  15386  57222
64884  174  64567  61484  17394  58024
64874  160  64575  60664  18283  57286
64888  181  64589  61070  18581  57011
64865  167  64577  61098  20823  56797
64886  171  64576  59413  25579  56210
64869  194  64582  58507  27917  56569
64885  167  64600  58652  28234  57845
64879  158  64577  61150  25283  60037
64881  182  64595  63762  21599  61511
64883  183  64578  64516  19921  61889
64871  167  64591  63797  19776  62463
64874  165  64576  62449  19866  63900
64877  177  64581  61722  20220  147
64869  179  64578  62306  20615  65204
64889  181  64581  63146  20889  64318
64882  182  64585  62572  20895  63838
64894  184  64577  60928  21614  63271
64878  167  64581  58858  21971  63887
64892  171  64573  57669  21341  64605
64879  169  64589  57248  20333  64238
64873  165  64582  56963  18977  63350
64877  164  64578  56518  17882  63509
64872  166  64593  56150  16524  63715
64880  163  64583  55739  14951  65130
64874  169  64588  55198  13147  9
64882  185  64580  55527  11484  395
64886  161  64572  56003  10336  64798
64883  165  64580  55738  9935  63850
64881  165  64581  54984  8639  62591
64866  163  64590  54560  8933  63017
64871  162  64574  55383  11072  63810
64881  166  64589  55970  13564  62960
64855  163  64589  56910  15518  60804
64873  164  64578  57729  17171  58769
64865  164  64580  59278  18019  58588
64884  175  64567  59142  19587  59307
64880  172  64570  57993  20813  59089
64879  173  64572  57273  21794  58092
64881  172  64579  57338  22086  57140
64884  168  64585  59063  19774  57681
64871  180  64577  60704  16610  58284
64866  177  64578  61520  15276  57425
64876  165  64573  61660  16296  56680
64889  176  64585  61270  17650  57684
64877  184  64577  60785  19088  58983
64871  168  64584  60948  19362  59182
64866  166  64588  61326  17899  58751
64879  172  64588  62080  16342  58857
64854  167  64569  62438  15020  59598
64863  168  64579  63286  14536  61050
64879  170  64586  64234  14510  62100
64862  168  64577  116  14665  64430
64869  165  64579  174  15055  74
64869  167  64572  34  15247  777
64868  165  64580  64997  14599  64796
64891  166  64578  65168  13773  64100
64870  159  64588  65298  13700  64024
64863  151  64586  88  14477  63817
64867  168  64578  65293  15649  63886
64888  162  64566  64822  16101  64505
64897  158  64590  64593  15575  64865
64886  167  64586  64027  15622  64197
64889  176  64578  63385  15325  63431
64870  161  64589  62679  15001  63052
64872  171  64586  62504  15020  62727
64890  178  64574  61494  17570  61327
64885  167  64582  58355  22487  58956
64877  163  64576  56022  25264  57906
64878  161  64570  55531  25844  57171
64885  162  64586  55957  26558  56839
64884  176  64579  56126  27485  57324
64872  170  64591  55589  26964  57894
64888  182  64579  55532  25995  57978
64860  167  64596  55551  23597  58546
64876  176  64583  56663  18977  58906
64868  171  64586  58545  14826  60048
64899  171  64587  58980  11579  61369
64879  164  64579  59074  9306  62189
64881  169  64574  57993  8335  63507
64868  159  64588  56802  6768  65292
64870  177  64577  55721  6112  65246
64870  161  64577  56239  5920  64323
64875  173  64577  57744  7522  63116
64879  174  64595  58912  10281  62493
64874  179  64579  59170  12533  62194
64867  178  64573  58364  13564  62051
64875  174  64587  58000  13132  62202
64881  180  64573  57979  14753  61899
64877  154  64584  58879  17232  60702
64880  171  64578  58676  19751  60103
64880  174  64590  57726  22167  59948
64858  178  64591  57522  23600  60146
64875  175  64596  58522  23712  61094
64861  174  64575  60078  24681  61442
64878  171  64594  60721  25222  61571
64883  158  64573  60576  23720  61828
64886  168  64583  61131  20604  62057
64881  173  64597  62019  17541  60729
64891  173  64600  64063  16377  59847
64892  185  64591  1196  15634  60369
64883  165  64590  1549  15566  62205
64873  168  64574  282  16499  64118
64892  147  64585  64144  17068  64459
64882  159  64582  64557  16201  63167
64887  175  64593  235  14771  62084
64877  180  64579  1701  13585  62030
64886  155  64584  1162  16048  61127
64885  164  64586  64522  19769  59177
64873  166  64588  62099  21135  57862
64875  182  64590  59971  22902  55743
64873  164  64588  57162  26181  53648
64881  173  64571  54879  27339  53433
64877  178  64585  53496  25922  54680
64874  170  64570  54508  24841  54108
64885  177  64584  54331  25598  52664
64866  162  64581  53777  25485  52919
64879  182  64582  53438  23497  54185
64877  172  64583  56299  19763  57902
64869  178  64575  56934  15904  60197
64878  176  64589  59937  14130  61095
64884  182  64569  61217  13497  62225
64889  177  64582  60804  12679  62944
64875  169  64595  59302  11774  63041
64866  174  64572  58387  10986  63500
64858  180  64591  57329  10978  62513
64892  182  64583  56330  11332  63812
64892  175  64586  57955  10764  64339
64872  161  64589  58168  10015  65165
64874  171  64570  57810  9329  65172
64886  187  64583  57068  9585  63727
64881  180  64573  56712  10355  61335
64875  168  64575  56743  11302  59964
64877  160  64580  57874  13327  60792
64865  161  64571  58004  15797  61341
64889  181  64582  58155  17572  59999
64877  178  64582  57194  20299  57041
64883  179  64577  57125  20849  55752
64887  239  64582  57856  21353  58483
64900  180  64582  59891  22564  60969
64872  151  64579  60752  20742  61413
64876  172  64583  61220  20002  61966
64876  167  64577  61443  18868  61897
64882  162  64579  61656  17848  60834
64878  176  64591  62809  17584  59716
64876  179  64576  64155  17917  61003
64871  160  64589  64634  17961  62216
64864  179  64575  64585  17911  63247
64871  178  64580  64541  17436  62319
64866  156  64595  64892  17618  60559
64866  167  64577  144  17563  59772
64884  184  64575  969  16773  61250
64881  181  64583  464  16716  62224
64880  179  64583  64947  18216  60329
64884  161  64586  63006  20574  58020
64872  176  64585  60475  21345  57178
64887  168  64598  58709  22826  56295
64891  171  64583  56575  26448  55086
64867  170  64591  55607  27005  55746
